from_id,from_type,to_id,to_type,relationship_type,probability,description,risk_increase,relevance,pga,magnitude,rainfall
shelter_426,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_427,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_428,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_429,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_430,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_431,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_432,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_433,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_434,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_435,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_436,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_437,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_438,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_439,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_440,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_441,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_442,Shelter,admin_서울특별시_동대문구,Admin,IN,,,,,,,
shelter_443,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_444,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_445,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_446,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_447,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_448,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_449,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_450,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_451,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_452,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_453,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_454,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_455,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_456,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_457,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_458,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_459,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_460,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_461,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_462,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_463,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_464,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_465,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_466,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_467,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_468,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_469,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_470,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_471,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_472,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_473,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_474,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_475,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_476,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_477,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_478,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_479,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_480,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_481,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_482,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_483,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_484,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_485,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_486,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_487,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_488,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_489,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_490,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_491,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_492,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_493,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_494,Shelter,admin_서울특별시_중랑구,Admin,IN,,,,,,,
shelter_495,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_496,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_497,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_498,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_499,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_500,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_501,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_502,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_503,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_504,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_505,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_506,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_507,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_508,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_509,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_510,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_511,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_512,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_513,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_514,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_515,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_516,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_517,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_518,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_519,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_520,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_521,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_522,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_523,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_524,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_525,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_526,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_527,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_528,Shelter,admin_서울특별시_성북구,Admin,IN,,,,,,,
shelter_529,Shelter,admin_서울특별시_도봉구,Admin,IN,,,,,,,
shelter_530,Shelter,admin_서울특별시_도봉구,Admin,IN,,,,,,,
shelter_531,Shelter,admin_서울특별시_도봉구,Admin,IN,,,,,,,
shelter_532,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_533,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_534,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_535,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_536,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_537,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_538,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_539,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_540,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_541,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_542,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_543,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_544,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_545,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_546,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_547,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_548,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_549,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_550,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_551,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_552,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_553,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_554,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_555,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_556,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_557,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_558,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_559,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_560,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_561,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_562,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_563,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_564,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_565,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_566,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_567,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_568,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_569,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_570,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_571,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_572,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_573,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_574,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_575,Shelter,admin_서울특별시_금천구,Admin,IN,,,,,,,
shelter_576,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_577,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_578,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_579,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_580,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_581,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_582,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_583,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_584,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_585,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_586,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_587,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_588,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_589,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_590,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_591,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_592,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_593,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_594,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_595,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_596,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_597,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_598,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_599,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_600,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_601,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_602,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_603,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_604,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_605,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_606,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_607,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_608,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_609,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_610,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_611,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_612,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_613,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_614,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_615,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_616,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_617,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_618,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_619,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_620,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_621,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_622,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_623,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_624,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_625,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_626,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_627,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_628,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_629,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_630,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_631,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_632,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_633,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_634,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_635,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_636,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_637,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_638,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_639,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_640,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_641,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_642,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_643,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_644,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_645,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_646,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_647,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_648,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_649,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_650,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_651,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_652,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_653,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_654,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_655,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_656,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_657,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_658,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_659,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_660,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_661,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_662,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_663,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_664,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_665,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_666,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_667,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_668,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_669,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_670,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_671,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_672,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_673,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_674,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_675,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_676,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_677,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_678,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_679,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_680,Shelter,admin_서울특별시_관악구,Admin,IN,,,,,,,
shelter_681,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_682,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_683,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_684,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_685,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_686,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_687,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_688,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_689,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_690,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_691,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_692,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_693,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_694,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_695,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_696,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_697,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_698,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_699,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_700,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_701,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_702,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_703,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_704,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_705,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_706,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_707,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_708,Shelter,admin_서울특별시_영등포구,Admin,IN,,,,,,,
shelter_709,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_710,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_711,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_712,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_713,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_714,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_715,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_716,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_717,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_718,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_719,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_720,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_721,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_722,Shelter,admin_서울특별시_동작구,Admin,IN,,,,,,,
shelter_723,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_724,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_725,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_726,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_727,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_728,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_729,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_730,Shelter,admin_서울특별시_노원구,Admin,IN,,,,,,,
shelter_731,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_732,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_733,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_734,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_735,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_736,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_737,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_738,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_739,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_740,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_741,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_742,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_743,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_744,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_745,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_746,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_747,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_748,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_749,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_750,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_751,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_752,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_753,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_754,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_755,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_756,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_757,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_758,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_759,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_760,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_761,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_762,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_763,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_764,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_765,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_766,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_767,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_768,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_769,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_770,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_771,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_772,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_773,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_774,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_775,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_776,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_777,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_778,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_779,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_780,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_781,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_782,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_783,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_784,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_785,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_786,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_787,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
shelter_788,Shelter,admin_서울특별시_은평구,Admin,IN,,,,,,,
