doc_id,file_name,disaster_type,section_title,content
doc_비상시 국민행동요령_77,비상시 국민행동요령,기타,# 1. 대형건물 파괴 및 화재 시 행동요령,
doc_비상시 국민행동요령_78,비상시 국민행동요령,기타,건물 붕괴 시:,"✅ 책상 밑, 튼튼한 가구 밑으로 대피  
✅ 머리 보호 (방석, 가방 등)  
✅ 엘리베이터 사용 금지  
✅ 계단으로 신속히 대피  
✅ 건물 밖으로 나온 후: 건물에서 멀리 떨어진 안전한 곳으로 이동"
doc_비상시 국민행동요령_79,비상시 국민행동요령,기타,화재 발생 시:,"✅ **불을 발견하면 즉시 ""불이야!"" 외치기**  
✅ **화재경보기 작동** 또는 **119 신고**  
✅ **초기 진화**: 소화기, 소화전 사용  
✅ **연기 발생 시**: 젖은 수건으로 코와 입을 막고 낮은 자세로 대피  
✅ **문 개방 전**: 손으로 문 온도 확인 (뜨거우면 다른 경로 이용)  
✅ **옷에 불이 붙었을 때**: 멈춰서 바닥에 엎드려 뒹굴기  

---"
doc_비상시 국민행동요령_80,비상시 국민행동요령,기타,# 2. 단전·단수·가스 공급 중단 시 행동요령,
doc_비상시 국민행동요령_81,비상시 국민행동요령,기타,단전(정전) 시:,"✅ 손전등 사용 (양초 사용 시 화재 주의)  
✅ 전기 제품 플러그 뽑기  
✅ 냉장고 문 자주 열지 않기  
✅ 정부 안내방송 청취"
doc_비상시 국민행동요령_82,비상시 국민행동요령,기타,단수(물 공급 중단) 시:,"✅ 비상용 식수 사용  
✅ 욕조, 큰 용기에 물 받아두기  
✅ 물 절약 사용"
doc_비상시 국민행동요령_83,비상시 국민행동요령,기타,가스 공급 중단 시:,"✅ 가스 밸브 잠그기  
✅ 휴대용 가스버너 사용 (환기 필수)  
✅ 가스 누출 우려 시 창문 열어 환기  

---"
doc_비상시 국민행동요령_84,비상시 국민행동요령,기타,# 3. 지하철 피해 시 행동요령,
doc_비상시 국민행동요령_85,비상시 국민행동요령,기타,지하철 내 비상상황 시:,"✅ **승무원의 안내에 따라 행동**  
✅ **비상문 위치 파악**  
✅ **정전 시**: 손전등 사용, 승무원 안내 대기  
✅ **화재 시**: 비상문, 비상 사다리 이용하여 대피  
✅ **연기 발생 시**: 낮은 자세로 대피, 젖은 수건으로 코와 입 막기  

---"
doc_비상시 국민행동요령_86,비상시 국민행동요령,기타,# 4. 인명구조와 시설피해 응급복구요령,
doc_비상시 국민행동요령_87,비상시 국민행동요령,기타,인명구조:,"✅ 부상자 발견 시 즉시 119 신고  
✅ 응급처치: 지혈, 심폐소생술 등  
✅ 부상자 안전한 곳으로 이동  
✅ 중상자 우선 구조"
doc_비상시 국민행동요령_88,비상시 국민행동요령,기타,시설피해 응급복구:,"✅ 가스 누출: 가스 밸브 차단, 환기  
✅ 수도 파열: 수도 밸브 차단  
✅ 전기 위험: 전기 차단기 내림  
✅ 붕괴 위험 건물: 접근 금지  

---"
doc_비상시 국민행동요령_89,비상시 국민행동요령,기타,비상대비 물자 및 사용요령,
doc_비상시 국민행동요령_90,비상시 국민행동요령,기타,# 1. 가정 내 평시 비상대비 물자 준비요령,
doc_비상시 국민행동요령_91,비상시 국민행동요령,기타,식량 (최소 2주분):,"- 쌀, 라면, 통조림, 건빵
- 에너지바, 초콜릿
- 분유 (영유아가 있는 경우)"
doc_비상시 국민행동요령_92,비상시 국민행동요령,기타,식수:,- 1인당 하루 2L × 14일 = 28L
doc_비상시 국민행동요령_93,비상시 국민행동요령,기타,생활용품:,"- 담요, 침낭
- 여벌 옷, 방한복
- 화장지, 물티슈, 비누
- 위생용품"
doc_비상시 국민행동요령_94,비상시 국민행동요령,기타,조리도구:,"- 휴대용 가스버너, 부탄가스
- 냄비, 식기"
doc_비상시 국민행동요령_95,비상시 국민행동요령,기타,의료용품:,"- 상비약, 지병약
- 붕대, 소독약, 가위
- 체온계"
doc_비상시 국민행동요령_96,비상시 국민행동요령,기타,기타:,"- 손전등, 건전지, 라디오
- 휴대폰 보조배터리
- 비상금, 신분증 사본
- 비닐봉투, 테이프

---"
doc_비상시 국민행동요령_97,비상시 국민행동요령,기타,# 2. 화생방 대비물자 종류와 사용요령,
doc_비상시 국민행동요령_98,비상시 국민행동요령,기타,화생방 방독면:,"- **사용법**: 얼굴에 밀착하여 착용, 정기적으로 필터 교체
- **보관**: 서늘하고 건조한 곳"
doc_비상시 국민행동요령_99,비상시 국민행동요령,기타,마스크:,"- KF94 이상 마스크
- 젖은 수건으로 대체 가능"
doc_비상시 국민행동요령_100,비상시 국민행동요령,기타,"보호장갑, 장화:",- 피부 노출 최소화
doc_비상시 국민행동요령_101,비상시 국민행동요령,기타,비닐봉투:,"- 오염된 옷 보관용

---"
doc_비상시 국민행동요령_102,비상시 국민행동요령,기타,# 3. 비상시 신고요령,
doc_비상시 국민행동요령_103,비상시 국민행동요령,기타,긴급 신고 전화번호:,"- **119**: 화재, 구조, 구급
- **112**: 범죄, 사고
- **110**: 민원, 행정
- **122**: 해양 사고
- **02-2100-5000**: 민방위 경보 통제소"
doc_비상시 국민행동요령_104,비상시 국민행동요령,기타,신고 시 전달 내용:,"1. 사고 위치 (주소, 건물명, 주변 지형지물)
2. 사고 유형 (화재, 붕괴, 부상자 등)
3. 부상자 수
4. 본인 연락처

---"
doc_비상시 국민행동요령_105,비상시 국민행동요령,기타,# 4. 부상자 응급조치 요령,
doc_비상시 국민행동요령_106,비상시 국민행동요령,기타,지혈:,"1. 깨끗한 천으로 상처 부위 압박
2. 상처 부위를 심장보다 높게
3. 지혈이 안 되면 119 신고"
doc_비상시 국민행동요령_107,비상시 국민행동요령,기타,심폐소생술 (CPR):,"1. 의식 확인
2. 119 신고
3. 가슴 압박 (분당 100~120회)
4. 인공호흡 (가슴 압박 30회 : 인공호흡 2회)"
doc_비상시 국민행동요령_108,비상시 국민행동요령,기타,화상:,"1. 찬물로 10분 이상 식히기
2. 깨끗한 천으로 덮기
3. 물집 터뜨리지 않기

---"
doc_비상시 국민행동요령_109,비상시 국민행동요령,기타,# 5. 소화기·소화전 사용요령,
doc_비상시 국민행동요령_110,비상시 국민행동요령,기타,소화기 사용법 (PASS):,"1. **P**ull (안전핀 뽑기)
2. **A**im (불의 하단 겨냥)
3. **S**queeze (손잡이 움켜쥐기)
4. **S**weep (빗자루 쓸듯이 좌우로 분사)"
doc_비상시 국민행동요령_111,비상시 국민행동요령,기타,소화전 사용법:,"1. 소화전함 문 열기
2. 호스 꺼내 화재 현장으로 연결
3. 밸브 열기
4. 불의 하단 겨냥하여 방수

---"
doc_비상시 국민행동요령_112,비상시 국민행동요령,기타,비상대비 체험관 안내,"**행정안전부는 비상사태를 대비한 비상대비체험관을 운영하고 있습니다.**

체험관에서 비상시 행동요령을 직접 체험해본다면 도움이 될 것입니다.

---"
doc_비상시 국민행동요령_113,비상시 국민행동요령,기타,마치며,"**비상사태, 알고 대비한다면 우리는 더욱 안전할 수 있습니다.**"
doc_비상시 국민행동요령_114,비상시 국민행동요령,기타,# 비상시 국민행동요령 요약:,"1️⃣ **준비** - 일상생활 중 꼼꼼히 준비  
2️⃣ **대피** - 공습 경보 시 안전하게 대피  
3️⃣ **듣기** - 대피 후 정부 안내방송 잘 듣기  
4️⃣ **배려** - 질서유지 및 상호 배려

---"
doc_비상시 국민행동요령_115,비상시 국민행동요령,기타,참고자료,"- 행정안전부 홈페이지: [www.mois.go.kr](https://www.mois.go.kr)
- 국민재난안전포털: [www.safekorea.go.kr](https://www.safekorea.go.kr)
- 안전디딤돌 앱: 스마트폰 앱 스토어에서 다운로드
- 안전한TV: [www.safetv.go.kr](https://www.safetv.go.kr)

---

**발행**: 행정안전부  
**문의**: 위기관리지원과 (044-205-4433)  

---

**이 자료는 2025년 행정안전부에서 발행한 비상시 국민행동요령을 기반으로 작성되었습니다.**"
doc_산행안전행동요령_산행안전사고_0,산행안전행동요령_산행안전사고,기타,,# 생활안전행동요령
doc_산행안전행동요령_산행안전사고_1,산행안전행동요령_산행안전사고,기타,산행안전사고,
doc_산행안전행동요령_산행안전사고_2,산행안전행동요령_산행안전사고,기타,위급 상황 시 행동 요령(3C),"1. **Check** : 위급상황을 인식하고 어떻게 행동할지를 결정한다  
2. **Call** : 도움을 요청한다  
3. **Care** : 응급의료기관에 인계할 때까지 적절한 처치를 한다"
doc_산행안전행동요령_산행안전사고_3,산행안전행동요령_산행안전사고,기타,구조 요청 시 꼭 알려야 할 정보,"- 응급 상황이 발생한 **정확한 장소**  
- 무슨 일이 일어났는지  
- 부상자의 상태 정도  
- 전화 거는 사람의 이름, 연락처  
- 얼마나 많은 사람이 다쳤는지  
- 응급처치는 어떻게 하고 있는지"
doc_산행안전행동요령_산행안전사고_4,산행안전행동요령_산행안전사고,기타,응급조치,"- 가슴통증, 호흡곤란 등의 급성질환이 발생했을 때 등산 중 극심한 가슴통증이 발생했다면 관상동맥 이상일 수 있다. 편안한 자세로 휴식하고 119에 도움을 요청해야 한다. 기저질환이 있는 사람은 무리한 등산을 피하고, 처방받은 혈관확장제를 준비하는 것이 좋다. :contentReference[oaicite:1]{index=1}  
- 고혈압 등 기저질환이 있는 환자가 등산 시 무리하면 혈압 상승→뇌출혈 등으로 이어질 수 있으므로 각별히 주의해야 한다. :contentReference[oaicite:2]{index=2}  
- 염좌 또는 골절 : 넘어지거나 외상을 입었을 경우 손상 부위를 들어올리고, 출혈 시 직접 압박지혈 및 부목 대기. 개방성 골절은 뼈를 억지로 밀어 넣지 않고 깨끗한 수건으로 환부를 덮고 빠르게 병원 이송. :contentReference[oaicite:3]{index=3}  
- 머리손상 : 등산 중 머리를 다쳤을 때 환자가 의식이 없거나 극심한 두통을 호소하면 주변 도움 또는 119 신고. :contentReference[oaicite:4]{index=4}  
- 뱀에 물렸을 때 : 환자를 눕히고 움직이지 않게 한 뒤, 손상 부위 5~10 cm 위쪽을 조심히 묶어 독이 퍼지지 않게 한다. 물린 뱀의 모양을 확인하고, 동물에 물린 상처는 감염 위험이 있어 119 신고 후 응급처치. :contentReference[oaicite:5]{index=5}  
- 절지동물(곤충·거미 등)에 물리거나 찔렸을 경우 : 벌침이 보인다면 얇은 도구로 긁어 빼고, 문지르지 말아야 한다. 전신반응(호흡곤란, 청색증, 의식변화 등)이 있다면 알레르기 반응이므로 빠르게 119 신고. :contentReference[oaicite:6]{index=6}  
- 열상 : 열상이 있을 때에는 환부를 깨끗한 거즈나 수건으로 덮고 지혈한다. 대부분 봉합이 필요하므로 가능한 빨리 응급실 내원. :contentReference[oaicite:7]{index=7}  
- 저체온증 : 체온 35:contentReference[oaicite:8]{index=8}"
doc_정전 및 전력부족 국민행동요령_0,정전 및 전력부족 국민행동요령,정전·전력부족,,"# 국민재난안전포털 정전 및 전력부족 국민행동요령 (2025)

**한국전력공사 & 산업통상자원부 & 행정안전부 발행**

---"
doc_정전 및 전력부족 국민행동요령_1,정전 및 전력부족 국민행동요령,정전·전력부족,정전 및 전력부족 개요,"전력수급 부족으로 인한 정전은 일상생활, 산업, 의료 등 사회 전반에 심각한 영향을 미칩니다. 정전 발생을 예방하기 위해서는 **평소 전력절약과 사전대비**가 중요하며, 정전 발생 시에는 **침착한 대응**이 인명피해와 재산손실을 최소화합니다.

---"
doc_정전 및 전력부족 국민행동요령_2,정전 및 전력부족 국민행동요령,정전·전력부족,전력수급 경보단계 및 기준,
doc_정전 및 전력부족 국민행동요령_3,정전 및 전력부족 국민행동요령,정전·전력부족,# 1단계: 관심·주의단계,"**경보 기준:**
- 예비전력: **4.5GW ~ 2.5GW**

**정부 조치:**
- 산업체, 공공기관 등에서 비상발전기 가동 시작
- 수요관리 실시

**시설물 관리자 조치:**
- 전력상황 및 불시정전 가능성 공지
- 비상발전기 가동 여부 점검

---"
doc_정전 및 전력부족 국민행동요령_4,정전 및 전력부족 국민행동요령,정전·전력부족,# 2단계: 경계·심각단계,"**경보 기준:**
- 예비전력: **2.5GW 미만**

**정부 조치:**
- 전국적으로 **민방위 재난경보(사이렌) 가동**
- **TV, 라디오 등에 재난방송 실시**
- 비상절전 시행, 순환정전 준비 및 시행

**시설물 관리자 조치:**
- 정전시 비상발전기 가동 준비
- 승강기 등 안전점검

**정부 추가 조치:**
- 치안유지 강화
- 신호등 비상전원 점검
- 인명구조장비 준비

---"
doc_정전 및 전력부족 국민행동요령_5,정전 및 전력부족 국민행동요령,정전·전력부족,# 3단계: 정전 발생,"**상황:**
- 광범위한 전력공급 중단

**정부 조치:**
- 전국적으로 **민방위 재난경보(사이렌) 가동**
- **TV, 라디오 등에 재난방송 실시**
- 비상절전 시행, 순환정전 준비 및 시행

**주민 영향:**
- 조명 중단
- 교통신호 마비
- 승강기 운행 중단 등

---"
doc_정전 및 전력부족 국민행동요령_6,정전 및 전력부족 국민행동요령,정전·전력부족,1단계 (관심·주의) 행동요령,
doc_정전 및 전력부족 국민행동요령_7,정전 및 전력부족 국민행동요령,정전·전력부족,# 상황인식,"**미디어 주시:**
- 라디오, 방송, 인터넷 등을 통해 **전력상황에 관심을 기울이기**
- 정부 안내방송 청취"
doc_정전 및 전력부족 국민행동요령_8,정전 및 전력부족 국민행동요령,정전·전력부족,# 절약조치,"**일반적 전력절약:**
- 가정, 산업체, 빌딩 등에서 **불요불급한 전기사용 자제**

**시간대별 절약:**
- **겨울철**: 오전 **10시 ~ 12시** 사이 전기사용 자제
- **여름철**: 오후 **2시 ~ 5시** 사이 전기사용 자제

**난방·냉방 관리:**
- 전기 냉난방기 가동 **최소화**
- 정부 지침의 실내 온도 유지
  - **냉방**: 28℃ 이상
  - **난방**: 18℃ 이하

**조명 절약:**
- 조명을 **최소화**
- **전원 플러그를 뽑아 대기전력 감소**

**주체별 전력소모 기기 절약:**
- **가정**: 청소기, 세탁기, 다리미 등
- **산업체**: 생산시설 (조업 스케쥴 조정 등)
- **빌딩**: 사무기기 (PC, 팩스, 프린터 등)"
doc_정전 및 전력부족 국민행동요령_9,정전 및 전력부족 국민행동요령,정전·전력부족,# 안전조치,"**비상조명 준비:**
- 양초, 랜턴 등 **정전시 비상조명기구 준비**

**시설 관리자 안내 청취:**
- 시설물 관리자(전기안전관리자)의 안내 청취

**대피 경로 확인:**
- **비상구, 대피로 등을 사전에 확인**

**취약계층 대비:**
- 어린이, 노인, 장애인 등 **안전취약계층을 확인하여 불시상황에 대비**

---"
doc_정전 및 전력부족 국민행동요령_10,정전 및 전력부족 국민행동요령,정전·전력부족,2단계 (경계·심각) 행동요령,
doc_정전 및 전력부족 국민행동요령_11,정전 및 전력부족 국민행동요령,정전·전력부족,# 상황인식,"**경보 주시:**
- **재난경보, 재난방송을 청취하면서 전력상황을 예의주시**
- 정부 안내 및 뉴스 확인"
doc_정전 및 전력부족 국민행동요령_12,정전 및 전력부족 국민행동요령,정전·전력부족,# 절약조치,"**1단계 확대 조치:**
- 1단계 행동요령을 **다시 한 번 점검**
- **필수 조명과 전기기기를 제외한 나머지 시설의 가동을 중단**"
doc_정전 및 전력부족 국민행동요령_13,정전 및 전력부족 국민행동요령,정전·전력부족,# 안전조치,"**엘리베이터 자제:**
- **불시정전에 대비하여 엘리베이터 이용 자제**

**대피 준비:**
- 필요시 **비상구, 대피로 등을 통해 미리 안전한 곳으로 대피**
- 적정 온도, 조명 등이 확보된 지역 선택

**특정 시설 대비:**
- 양식장, 수족관, 병원 등 **정전시 피해가 예상되는 시설**
  - **사전에 예비전원 확보**
  - **불시정전에 대비**

**비상조명 재점검:**
- 양초, 랜턴 등 **정전시 비상조명기구를 다시 한 번 점검**

**공공 시설 대응:**
- 신호등, 지하철 등 **전기로 동작하는 시스템의 작동 불능시**
- **경찰 등 안내자의 통제에 따라 침착하게 행동**

**취약계층 대비:**
- 어린이, 노인, 장애인 등 **안전취약계층을 확인하여 갑작스런 정전에 당황하지 않도록 대비**

---"
doc_정전 및 전력부족 국민행동요령_14,정전 및 전력부족 국민행동요령,정전·전력부족,3단계 (정전 발생) 행동요령,
doc_정전 및 전력부족 국민행동요령_15,정전 및 전력부족 국민행동요령,정전·전력부족,# 상황인식,"**비상조명 활용:**
- 양초, 랜턴 등 **비상조명기구를 찾아 켜기**

**정전 범위 확인:**
- **위치하고 있는 곳만 정전인지, 주변과 같이 정전인지 잠시 확인**
- 자동으로 전력이 공급되기를 대기

**정전 상황 확인:**
- 스마트폰, 라디오 등 매체 이용
- 인접 한전 지점, 구청, 동사무소, 소방서, 파출소 등에 연락하여 정전상황 확인

---"
doc_정전 및 전력부족 국민행동요령_16,정전 및 전력부족 국민행동요령,정전·전력부족,순환정전 시 행동요령,
doc_정전 및 전력부족 국민행동요령_17,정전 및 전력부족 국민행동요령,정전·전력부족,# 순환정전의 특징,"**정전 시간 제한:**
- 전력공급 부족에 의한 순환정전의 경우
- 특정 지역 정전시간은 **최대 1시간을 넘지 않음**"
doc_정전 및 전력부족 국민행동요령_18,정전 및 전력부족 국민행동요령,정전·전력부족,# 안전 대응,"**인명사고 및 재산손실 예방:**
- 아래 상황별 대응으로 피해 최소화

---"
doc_정전 및 전력부족 국민행동요령_19,정전 및 전력부족 국민행동요령,정전·전력부족,불시 정전 사전대비 방법,
doc_정전 및 전력부족 국민행동요령_20,정전 및 전력부족 국민행동요령,정전·전력부족,# 가정 내 준비물,"**조명 및 통신:**
- **손전등, 양초, 랜턴** 등 비상조명기구
- **휴대용 라디오** (건전지 포함)
- **휴대폰 보조배터리**

**음식 및 음료:**
- **비상식(간식), 음료** 준비"
doc_정전 및 전력부족 국민행동요령_21,정전 및 전력부족 국민행동요령,정전·전력부족,# 전기기기 관리,"**과부하 방지:**
- 전기기기(전열기, 난방기, 에어컨 등)의 **과부하 사용 금지**
- 정전과 화재의 원인 가능
- **동시 사용을 자제**
- **별도의 전용회로 구성** 또는 **전용콘센트 사용**

**정밀기기 보호:**
- 컴퓨터 등 정밀기기를 사용하는 곳에서 **무정전전원공급장치(UPS) 설치**
- 정전으로 인한 데이터 손실, 기기 손상 방지

**정전 감지:**
- **경보기 등 정전을 감지할 수 있는 시설 구비**

---"
doc_정전 및 전력부족 국민행동요령_22,정전 및 전력부족 국민행동요령,정전·전력부족,정전 발생 시 상황별 대응,
doc_정전 및 전력부족 국민행동요령_23,정전 및 전력부족 국민행동요령,정전·전력부족,# 우리 집만 정전이 된 경우,"**초기 조치:**
- 정전이 되면 **플러그를 뽑고 스위치를 끄기**
- 옥내 주택용 분전반의 **누전차단기 또는 개폐기의 이상 유무 확인**

**옥내 전기설비 이상 시:**
- **전기공사업체에 의뢰하여 수리**

**옥내 설비에 이상이 없을 때:**
- **한전에 연락** (123)"
doc_정전 및 전력부족 국민행동요령_24,정전 및 전력부족 국민행동요령,정전·전력부족,# 이웃집과 같이 정전이 된 경우,"**일반 주택:**
- 대부분 **한전 선로 고장인 경우로 신속히 복구**
- 사고의 유형에 따라 **시간이 다소 소요될 수 있음**
- **동요하지 말고 잠시 기다리기**

**아파트:**
- 단지 내 선로 및 전기설비의 고장일 수 있음
- **관리사무소에 연락**"
doc_정전 및 전력부족 국민행동요령_25,정전 및 전력부족 국민행동요령,정전·전력부족,# 엘리베이터 내에서 정전이 된 경우,"**당황하지 않기:**
- 정전 등으로 조명이 꺼져도 **당황하지 말기**

**통신 수단:**
- **인터폰으로 연락하기**
- 버튼벨을 눌러 **관리사무소에 연락**

**임의 탈출 금지:**
- 정전으로 운행이 정지되면 **인터폰으로 구조 요청**
- **임의 탈출을 시도하지 말기** (위험)

**119 신고:**
- 연락이 되지 않을 경우
- **승강기번호 일곱 자리를 확인하여 119 상황실에 연락**
- 위치추적이 가능하므로 신속하게 구조 가능

**구조 신호:**
- 정전시 엘리베이터 정전 신고는 **119**"
doc_정전 및 전력부족 국민행동요령_26,정전 및 전력부족 국민행동요령,정전·전력부족,# 가정에서 정전이 된 경우,"**안내 청취:**
- **안내방송 및 유관기관의 안내에 따라 차분하게 행동**

**아파트 확인:**
- 아파트일 경우 단지 내 선로 및 전기설비의 고장일 수 있으니
- **관리사무소에 연락하여 문의**"
doc_정전 및 전력부족 국민행동요령_27,정전 및 전력부족 국민행동요령,정전·전력부족,# 실내공연장·행사장에서 정전이 된 경우,"**침착함 유지:**
- **침착하게 비상조명이 점등될 때까지 제자리에서 기다리기**
- **시설관리자 또는 행사주최자의 안내를 경청**

**대피 필요 시:**
- 장시간의 정전이 예상되어 대피할 때
- **안내에 따라 비상구에서 가까운 시민부터 천천히 대피**

---"
doc_정전 및 전력부족 국민행동요령_28,정전 및 전력부족 국민행동요령,정전·전력부족,정전 복구 후 조치,
doc_정전 및 전력부족 국민행동요령_29,정전 및 전력부족 국민행동요령,정전·전력부족,# 전기 재공급 시,"**단계적 플러그 연결:**
- 전기가 재공급되면 **가전제품 하나하나마다 플러그를 순서대로 꽂기**

**시간 간격 유지:**
- **시간간격을 조금씩 두고 실시**
- **과전류에 의한 손상 방지** 가능"
doc_정전 및 전력부족 국민행동요령_30,정전 및 전력부족 국민행동요령,정전·전력부족,# 냉동식품 점검,"**식품 상태 확인:**
- **냉동식품을 점검하기**

**재냉동 판단:**
- 식품이 **얼어있는 상태라면 재냉동 가능**

**폐기 판단:**
- 고기 등의 **빛깔이 변했거나 냄새가 난다고 판단되면 즉시 버리기**

---"
doc_정전 및 전력부족 국민행동요령_31,정전 및 전력부족 국민행동요령,정전·전력부족,주요 연락처,"| 상황 | 전화번호 |
|------|---------|
| 정전신고 & 전기상담 | **123** (국번 없이, 한국전력공사 콜센터) |
| 구조요청 | **119** (소방) |
| 엘리베이터 정전 신고 | **119** (승강기번호 일곱 자리 확인 후) |
| 경찰 | **112** |
| 한국전력공사 고객센터 | **123** |

---"
doc_정전 및 전력부족 국민행동요령_32,정전 및 전력부족 국민행동요령,정전·전력부족,정전 및 전력부족 예방 및 대응 요약,
doc_정전 및 전력부족 국민행동요령_33,정전 및 전력부족 국민행동요령,정전·전력부족,# 평시 준비:,"1. 비상조명, 라디오, 휴대폰 충전기 준비
2. 정전 감지 경보기 구비
3. 전력절약 습관화
4. 대피경로 및 안전시설 확인"
doc_정전 및 전력부족 국민행동요령_34,정전 및 전력부족 국민행동요령,정전·전력부족,# 전력부족 단계별 행동:,"1. **1단계**: 미디어 주시, 전력절약 시행, 비상조치 준비
2. **2단계**: 재난경보 청취, 절약 강화, 대피 준비
3. **3단계**: 침착함 유지, 정전 상황 파악, 안전 대응"
doc_정전 및 전력부족 국민행동요령_35,정전 및 전력부족 국민행동요령,정전·전력부족,# 정전 발생 시:,"- 엘리베이터 이용 자제
- 엘리베이터 갇힘 시 119 신고
- 집 한곳만 정전 시 한전 신고
- 아파트 정전 시 관리사무소 연락
- 침착하고 질서있게 행동"
doc_정전 및 전력부족 국민행동요령_36,정전 및 전력부족 국민행동요령,정전·전력부족,# 정전 복구 후:,"- 플러그를 순차적으로 재연결
- 냉동식품 안전 점검
- 손상된 음식 처리

---

**정전은 예측하기 어려운 재난이지만, 사전준비와 침착한 대응으로 피해를 최소화할 수 있습니다. 정전에 대비하여 항상 비상조명과 통신수단을 준비해 두세요.**"
doc_홍수행동요령_0,홍수행동요령,홍수,,# 재난 행동요령: 홍수
doc_홍수행동요령_1,홍수행동요령,홍수,평소 대비 요령,
doc_홍수행동요령_2,홍수행동요령,홍수,# 1. 정보 수집 및 위험 요인 확인,"- 거주 또는 활동하는 지역의 홍수, 침수(저지대), 산사태, 해일 등 재해 위험 요인을 미리 확인합니다.
- TV, 라디오, 인터넷, 스마트폰 앱 등을 통해 기상상황을 미리 파악합니다."
doc_홍수행동요령_3,홍수행동요령,홍수,# 2. 시설물 점검 및 정비,"- 가정의 하수구나 집 주변의 배수구를 미리 점검하고 막힌 곳은 뚫어둡니다.
- 주변의 시설물(배수로, 빗물받이, 비탈면, 옹벽, 축대 등)을 미리 점검합니다."
doc_홍수행동요령_4,홍수행동요령,홍수,# 3. 차량 및 물자 보호,"- 하천이나 해변, 저지대에 주차된 차량은 안전한 곳으로 미리 이동합니다.
- 침수가 예상되는 지역에는 모래 주머니, 물막이 판 등을 준비합니다."
doc_홍수행동요령_5,홍수행동요령,홍수,# 4. 비상용품 준비,"- 가족과 함께 비상용품을 준비하여 재난 발생에 대비합니다.
- 상수도 공급이 중단될 수 있으므로, 욕조 등에 미리 물을 받아둡니다.
- 재난정보 수신을 위해 스마트폰에 안전 앱이 설치되었는지 확인하고 긴급 연락망을 준비합니다."
doc_홍수행동요령_6,홍수행동요령,홍수,# 5. 대피 계획 수립,"- 홍수 우려 때 피난 가능한 장소와 길을 미리 알아둡니다.
- 가족이나 이웃과 함께 대피계획을 세웁니다.

---"
doc_홍수행동요령_7,홍수행동요령,홍수,홍수 발생 시 행동 요령,
doc_홍수행동요령_8,홍수행동요령,홍수,# 홍수 예·경보 시 대비요령,"- 홍수피해가 예상되는 지역의 주민은 라디오나 TV, 인터넷을 통해 기상변화를 알아 둡니다.
- 홍수 우려 때 피난 가능한 장소와 길을 사전에 숙지합니다.
- 산간·계곡, 하천, 방파제 등 위험지역에서는 야영이나 물놀이를 멈추고 안전한 곳으로 대피합니다."
doc_홍수행동요령_9,홍수행동요령,홍수,# 갑작스런 홍수 발생 시,"- 갑작스러운 홍수가 발생하면 높은 곳으로 빨리 대피합니다.
- 비탈면이나 산사태가 일어날 수 있는 지역에 가까이 가지 않습니다.
- 바위나 자갈 등이 흘러내리기 쉬운 비탈면 지역의 도로 통행을 삼가고, 도로를 지날 때는 주위를 잘 살핀 후 이동합니다."
doc_홍수행동요령_10,홍수행동요령,홍수,# 홍수 발생 시 금지 사항,"- 침수된 지역에서 자동차를 운전하지 않습니다.
- 침수된 도로나 지하차도에는 진입하지 않습니다.
- 농촌지역에서는 논둑이나 물꼬를 보러 나가지 않습니다."
doc_홍수행동요령_11,홍수행동요령,홍수,# 대피 조치,"- 홍수 예상 시 전기차단기를 내리고 가스 밸브를 잠굽니다.
- 침수가 예상되는 저지대나 상습 침수지역, 산사태 위험지역에서는 안전한 곳으로 이동합니다.
- 지정된 대피소에 도착하면 반드시 도착사실을 알리고, 통제에 따라 행동합니다."
doc_홍수행동요령_12,홍수행동요령,홍수,# 위험 상황에서의 행동,"- 고립된 지역에서는 무리하게 물을 건너지 말고, 119에 신고하거나 주변에 도움을 요청합니다.
- 흙사태 경고 시 가까운 산림청에 신고합니다.

---"
doc_홍수행동요령_13,홍수행동요령,홍수,홍수 대피 후 행동 요령,
doc_홍수행동요령_14,홍수행동요령,홍수,# 1. 침수 주택 재진입 시 주의사항,"- 침수된 주택은 가스누출, 감전 위험이 있으므로 바로 들어가지 마시고 환기를 시킵니다.
- 가스·전기차단기가 OFF에 있는지 먼저 확인합니다.
- 전문가의 안전점검을 받아 안전한 경우에만 사용합니다."
doc_홍수행동요령_15,홍수행동요령,홍수,# 2. 시설물 피해 확인 및 신고,"- 대피 후 집으로 돌아온 경우 반드시 주택 등의 안전 여부를 확인합니다.
- 파손된 시설물(주택, 상하수도, 축대, 도로 등)을 가까운 시·군·구청이나 행정복지센터에 신고합니다.
- 파손된 사유시설을 보수할 때에는 반드시 사진을 찍어 둡니다."
doc_홍수행동요령_16,홍수행동요령,홍수,# 3. 위험 지역 접근 금지,"- 침수된 도로나 교량은 파손되었을 수 있으므로 건너지 않습니다.
- 하천 제방은 무너질 수 있으니 가까이 가지 않습니다."
doc_홍수행동요령_17,홍수행동요령,홍수,# 4. 수질 및 식수 안전 확인,- 수돗물이나 저장식수도 오염 여부를 반드시 조사 후에 사용합니다.
doc_홍수행동요령_18,홍수행동요령,홍수,# 5. 가족 및 이웃 안전 확인,"- 가족과 지인에게 연락하여 안전 여부를 확인합니다.
- 연락이 되지 않고 실종이 의심될 경우에는 가까운 경찰서에 신고합니다.
- 이웃의 노약자, 어린이 등 대피에 어려움이 있는 사람들의 안전 여부를 확인합니다."
